,Line ID,Shape ID,Departure Time,Vehicle ID,Scheduled Travel Time (min),Travel Time (min),Distance (m),Energy Consumption (kWh)
2190,1-80,1-80-R-454,13:45:00,veh_2359_bus,58.0,56.68333333333333,22319.299034204632,21.70367356883342
2191,1-80,1-80-R-454,14:15:00,veh_2390_bus,59.0,57.68333333333333,22319.299034204632,21.68217243590371
2192,1-80,1-80-R-454,14:40:00,veh_2387_bus,65.0,63.68333333333333,22319.299034204632,22.421888739046153
2193,1-80,1-80-R-454,15:08:00,veh_2378_bus,67.0,65.68333333333334,22319.299034204632,22.352046337948174
2194,1-80,1-80-R-454,15:33:00,veh_2383_bus,76.0,74.6,22319.299034204632,22.687129169419947
2195,1-80,1-80-R-454,15:59:00,veh_2393_bus,78.0,76.56666666666666,22319.299034204632,22.564973432931545
2196,1-80,1-80-R-454,16:34:00,veh_2391_bus,71.0,69.6,22319.299034204632,22.21300410231749
2197,1-80,1-80-R-454,17:09:00,veh_2394_bus,65.0,63.6,22319.299034204632,22.14504390954024
2198,1-80,1-80-R-454,17:44:00,veh_2397_bus,59.0,57.68333333333333,22319.299034204632,21.98845719255095
2199,1-80,1-80-R-454,18:17:00,veh_2365_bus,54.0,53.016666666666666,22319.299034204632,21.379725642263256
2200,1-80,1-80-R-454,18:49:00,veh_2342_bus,52.0,51.11666666666667,22319.299034204632,21.35930799933307
2201,1-80,1-80-R-454,19:49:00,veh_2343_bus,52.0,51.06666666666667,22319.299034204632,21.41643129578423
2202,1-80,1-80-R-454,20:49:00,veh_2344_bus,52.0,51.11666666666667,22319.299034204632,21.43998512218037
2203,1-80,1-80-R-454,21:50:00,veh_2401_bus,51.0,50.11666666666667,22319.299034204632,21.35786152823492
2204,1-80,1-80-R-454,22:51:00,veh_2374_bus,49.0,48.7,22319.299034204632,21.04774871429314
2205,1-80,1-80-R-454,23:51:00,veh_2375_bus,49.0,48.8,22319.299034204632,21.083691731760606
2206,1-80,1-80-R-454,24:21:00,veh_2376_bus,49.0,48.7,22319.299034204632,21.04774871429314
2207,1-800,1-800-A-124,05:10:00,veh_2574_bus,65.0,63.733333333333334,25959.390927781405,26.091327498659652
2208,1-800,1-800-A-124,05:24:00,veh_2513_bus,66.0,64.73333333333333,25959.390927781405,26.038679496961848
2209,1-800,1-800-A-124,05:39:00,veh_2512_bus,68.0,66.81666666666666,25959.390927781405,26.125148922147755
2210,1-800,1-800-A-124,05:53:00,veh_2510_bus,71.0,69.73333333333333,25959.390927781405,26.5607772237852
2211,1-800,1-800-A-124,06:07:00,veh_2606_bus,74.0,72.81666666666666,25959.390927781405,26.00192649236289
2212,1-800,1-800-A-124,06:20:00,veh_2599_bus,76.0,74.76666666666667,25959.390927781405,26.417218113446772
2213,1-800,1-800-A-124,06:31:00,veh_2555_bus,80.0,77.86666666666666,25959.390927781405,26.387141538270843
2214,1-800,1-800-A-124,06:41:00,veh_2536_bus,82.0,79.86666666666666,25959.390927781405,26.544449785224224
2215,1-800,1-800-A-124,06:47:00,veh_2617_bus,84.0,81.86666666666666,25959.390927781405,26.455315655876166
2216,1-800,1-800-A-124,06:53:00,veh_2598_bus,86.0,83.86666666666666,25959.390927781405,26.465256616943087
2217,1-800,1-800-A-124,06:59:00,veh_2585_bus,89.0,87.06666666666666,25959.390927781405,26.519489395881283
2218,1-800,1-800-A-124,07:05:00,veh_2556_bus,91.0,88.86666666666666,25959.390927781405,27.09411884923977
2219,1-800,1-800-A-124,07:13:00,veh_2557_bus,91.0,88.86666666666666,25959.390927781405,26.768037663739758
2220,1-800,1-800-A-124,07:21:00,veh_2564_bus,90.0,87.86666666666666,25959.390927781405,26.766561855433878
2221,1-800,1-800-A-124,07:29:00,veh_2565_bus,90.0,87.81666666666666,25959.390927781405,26.8288004402028
2222,1-800,1-800-A-124,07:37:00,veh_2485_bus,89.0,87.58333333333333,25959.390927781405,26.929739802629012
2223,1-800,1-800-A-124,07:46:00,veh_2541_bus,88.0,86.73333333333333,25959.390927781405,26.94580204520722
2224,1-800,1-800-A-124,07:56:00,veh_2531_bus,84.0,82.73333333333333,25959.390927781405,26.542678224733084
2225,1-800,1-800-A-124,08:05:00,veh_2542_bus,83.0,81.8,25959.390927781405,26.670399444607945
2226,1-800,1-800-A-124,08:16:00,veh_2569_bus,82.0,80.6,25959.390927781405,26.709498314006538
2227,1-800,1-800-A-124,08:27:00,veh_2560_bus,80.0,78.68333333333334,25959.390927781405,26.636927948069722
2228,1-800,1-800-A-124,08:39:00,veh_2425_bus,78.0,76.68333333333334,25959.390927781405,26.524201302855047
2229,1-800,1-800-A-124,08:49:00,veh_2426_bus,78.0,76.73333333333333,25959.390927781405,26.423296215171707
2230,1-800,1-800-A-124,08:59:00,veh_2427_bus,78.0,76.7,25959.390927781405,26.411486159864392
2231,1-800,1-800-A-124,09:09:00,veh_2428_bus,78.0,76.8,25959.390927781405,26.60471916978788
2232,1-800,1-800-A-124,09:19:00,veh_2429_bus,78.0,76.73333333333333,25959.390927781405,26.42379910531377
2233,1-800,1-800-A-124,09:29:00,veh_2430_bus,78.0,76.68333333333334,25959.390927781405,26.37727881735337
2234,1-800,1-800-A-124,09:39:00,veh_2431_bus,78.0,76.73333333333333,25959.390927781405,26.395455175737524
2235,1-800,1-800-A-124,09:49:00,veh_2432_bus,78.0,76.68333333333334,25959.390927781405,26.38697944197471
2236,1-800,1-800-A-124,09:59:00,veh_2433_bus,78.0,76.68333333333334,25959.390927781405,26.38698428060914
2237,1-800,1-800-A-124,10:09:00,veh_2434_bus,78.0,76.85,25959.390927781405,26.562760139465688
2238,1-800,1-800-A-124,10:19:00,veh_2435_bus,78.0,76.73333333333333,25959.390927781405,26.41582219986322
2239,1-800,1-800-A-124,10:29:00,veh_2436_bus,78.0,76.68333333333334,25959.390927781405,26.38697944197471
2240,1-800,1-800-A-124,10:39:00,veh_2437_bus,78.0,76.73333333333333,25959.390927781405,26.432891029981985
2241,1-800,1-800-A-124,10:49:00,veh_2494_bus,79.0,77.73333333333333,25959.390927781405,26.41030073580377
2242,1-800,1-800-A-124,10:58:00,veh_2445_bus,80.0,78.73333333333333,25959.390927781405,26.403087130468524
2243,1-800,1-800-A-124,11:08:00,veh_2446_bus,80.0,78.73333333333333,25959.390927781405,26.408576049136432
2244,1-800,1-800-A-124,11:18:00,veh_2447_bus,80.0,78.75,25959.390927781405,26.332963922729515
2245,1-800,1-800-A-124,11:28:00,veh_2448_bus,80.0,78.73333333333333,25959.390927781405,26.564353924685264
2246,1-800,1-800-A-124,11:38:00,veh_2449_bus,80.0,78.68333333333334,25959.390927781405,26.509007217632256
2247,1-800,1-800-A-124,11:48:00,veh_2450_bus,80.0,78.73333333333333,25959.390927781405,26.459894848485803
2248,1-800,1-800-A-124,11:58:00,veh_2451_bus,80.0,78.68333333333334,25959.390927781405,26.405762181026418
2249,1-800,1-800-A-124,12:08:00,veh_2452_bus,80.0,78.73333333333333,25959.390927781405,26.393967383050665
2250,1-800,1-800-A-124,12:18:00,veh_2453_bus,80.0,78.68333333333334,25959.390927781405,26.37863693911436
2251,1-800,1-800-A-124,12:28:00,veh_2454_bus,80.0,78.73333333333333,25959.390927781405,26.41347605208457
